venta_id,cliente_id,producto_id,fecha_venta,cantidad,descuento
171957,7420,474,2023-10-31,1,2
171958,3673,357,2023-08-06,1,0
171959,9344,103,2023-02-28,1,0
171960,3318,466,2023-11-17,1,2
171961,8470,545,2023-06-24,5,5
171962,575,442,2023-01-14,3,15
171963,6984,285,2023-10-31,3,0
171964,8330,169,2023-10-09,2,2
171965,7862,597,2023-02-13,3,0
171966,494,437,2023-10-03,1,0
171967,5624,159,2023-04-02,3,10
171968,7509,143,2023-04-19,3,15
171969,4749,550,2023-04-04,1,10
171970,5710,434,2023-05-02,4,2
171971,2174,143,2023-04-22,2,2
171972,5936,549,2023-05-25,1,0
171973,6810,204,2023-06-29,2,0
171974,7942,556,2023-12-01,1,0
171975,4211,509,2023-08-14,3,5
171976,7479,186,2023-02-27,1,0
171977,9057,256,2023-11-17,3,0
171978,3616,454,2023-05-07,2,0
171979,3626,121,2023-12-30,1,0
171980,5724,549,2023-10-09,3,5
171981,6906,112,2023-08-12,1,0
171982,6095,315,2023-01-14,1,2
171983,894,204,2023-05-05,2,0
171984,1657,272,2023-08-22,3,5
171985,3879,484,2023-03-09,2,2
171986,3138,121,2023-02-03,1,2
171987,6372,510,2023-03-01,2,5
171988,6024,537,2023-12-26,1,0
171989,7515,285,2023-08-13,1,0
171990,825,288,2023-07-14,2,10
171991,5032,323,2023-03-30,2,0
171992,7185,138,2023-01-01,2,2
171993,7202,499,2023-11-03,1,20
171994,1108,418,2023-10-03,1,0
171995,394,130,2023-10-30,2,15
171996,7989,324,2023-06-07,2,10
171997,3791,504,2023-09-06,4,0
171998,2142,257,2023-05-27,1,0
171999,1617,513,2023-12-24,1,0
172000,7568,211,2023-01-12,3,0
172001,7755,439,2023-12-22,1,0
172002,5550,195,2023-09-26,2,0
172003,6007,250,2023-05-15,3,15
172004,270,507,2023-12-08,2,2
172005,5996,101,2023-09-24,3,2
172006,4997,344,2023-05-04,3,0
172007,3812,515,2023-10-17,1,0
172008,4177,276,2023-07-03,2,0
172009,5547,419,2023-03-26,2,0
172010,6412,316,2023-07-19,3,0
172011,446,293,2023-08-19,5,5
172012,4025,325,2023-08-01,3,15
172013,3106,288,2023-07-31,1,2
172014,3083,469,2023-12-27,3,20
172015,5530,162,2023-06-25,2,5
172016,7854,258,2023-11-11,1,0
172017,8592,182,2023-09-22,2,10
172018,5147,439,2023-12-12,1,5
172019,463,235,2023-09-02,2,0
172020,9101,446,2023-11-29,2,0
172021,4920,254,2023-04-05,4,0
172022,6183,264,2023-08-07,1,0
172023,8488,208,2023-11-15,1,0
172024,7756,307,2023-10-02,2,0
172025,9367,539,2023-05-29,1,5
172026,801,556,2023-09-02,2,5
172027,8094,424,2023-10-31,3,0
172028,5735,318,2023-04-06,4,0
172029,4880,498,2023-06-06,4,0
172030,1861,428,2023-12-23,1,0
172031,9486,571,2023-06-28,4,2
172032,757,338,2023-09-27,3,0
172033,3231,317,2023-11-20,1,0
172034,9888,360,2023-10-13,1,10
172035,6365,185,2023-05-05,1,0
172036,8866,334,2023-12-03,1,5
172037,684,156,2023-08-10,4,2
172038,6213,323,2023-09-08,2,0
172039,3429,327,2023-11-03,1,5
172040,4366,500,2023-06-26,1,0
172041,4396,174,2023-09-29,2,0
172042,3130,597,2023-06-27,3,5
172043,7019,148,2023-08-18,1,0
172044,5210,400,2023-07-08,1,0
172045,4553,194,2023-10-29,3,0
172046,9910,469,2023-06-18,1,0
172047,5967,465,2023-05-15,1,0
172048,9611,541,2023-12-09,1,5
172049,122,451,2023-02-02,4,0
172050,5503,277,2023-12-05,1,0
172051,136,387,2023-01-02,3,0
172052,8474,253,2023-10-02,2,10
172053,9883,430,2023-07-03,3,0
172054,5097,515,2023-10-27,3,2
172055,2552,331,2023-05-10,5,5
172056,1699,247,2023-02-25,3,10
172057,8882,139,2023-04-01,1,0
172058,6972,189,2023-07-03,2,0
172059,8266,555,2023-02-20,5,0
172060,2047,502,2023-11-27,2,0
172061,292,544,2023-06-08,1,0
172062,1855,482,2023-04-13,2,0
172063,9320,277,2023-03-28,2,0
172064,4733,599,2023-04-26,3,2
172065,5025,137,2023-09-07,5,10
172066,4788,534,2023-06-09,2,2
172067,4552,103,2023-12-05,2,0
172068,3319,179,2023-07-31,3,0
172069,3098,361,2023-07-19,4,5
172070,6490,342,2023-09-24,3,2
172071,5255,147,2023-09-12,1,0
172072,5334,408,2023-03-02,1,0
172073,7929,315,2023-07-29,3,5
172074,4237,369,2023-12-18,1,0
172075,3108,316,2023-03-26,2,0
172076,4953,199,2023-12-01,2,2
172077,4344,203,2023-12-23,2,0
172078,6729,194,2023-08-04,1,5
172079,5850,462,2023-11-09,3,5
172080,578,368,2023-10-29,1,2
172081,2781,137,2023-08-10,1,0
172082,1208,179,2023-05-11,1,0
172083,6712,363,2023-05-28,1,5
172084,1196,465,2023-04-20,3,0
172085,6941,307,2023-09-02,1,5
172086,5575,593,2023-10-14,2,0
172087,6443,361,2023-01-21,1,5
172088,4681,333,2023-11-13,3,0
172089,8391,242,2023-03-18,1,0
172090,8998,398,2023-08-05,1,2
172091,7374,498,2023-08-05,2,20
172092,2433,407,2023-02-14,1,5
172093,3819,551,2023-08-18,2,0
172094,5341,546,2023-03-20,1,0
172095,8810,182,2023-03-21,3,0
172096,2378,473,2023-09-15,1,0
172097,4735,181,2023-04-07,3,0
172098,8931,306,2023-02-26,1,2
172099,893,363,2023-06-08,5,10
172100,6490,434,2023-10-29,4,0
172101,4373,215,2023-02-01,2,5
172102,5663,273,2023-05-06,1,2
172103,2791,433,2023-03-29,1,10
172104,5384,303,2023-05-13,5,10
172105,9368,141,2023-04-12,1,0
172106,8932,545,2023-09-20,4,0
172107,3778,336,2023-12-12,1,0
172108,4958,583,2023-05-17,1,5
172109,8418,151,2023-06-25,2,2
172110,9907,127,2023-05-17,3,0
172111,8872,306,2023-06-13,2,10
172112,1211,428,2023-01-07,2,2
172113,1707,145,2023-06-23,1,0
172114,2622,557,2023-12-19,1,20
172115,4614,585,2023-04-06,1,0
172116,5046,555,2023-07-25,3,2
172117,2725,379,2023-11-08,2,15
172118,1829,508,2023-04-09,5,10
172119,6151,321,2023-07-23,4,0
172120,5682,234,2023-03-04,2,0
172121,3615,452,2023-01-13,3,2
172122,2236,423,2023-07-22,1,0
172123,660,504,2023-06-17,1,5
172124,8838,122,2023-02-05,1,5
172125,3375,153,2023-08-26,1,10
172126,5853,373,2023-12-14,1,2
172127,1296,141,2023-06-10,2,2
172128,4093,383,2023-10-14,4,0
172129,3221,390,2023-06-11,2,0
172130,3189,165,2023-09-07,1,2
172131,1620,151,2023-05-24,1,2
172132,750,471,2023-08-22,1,0
172133,85,356,2023-11-13,1,0
172134,109,393,2023-06-01,1,2
172135,1113,544,2023-03-24,4,0
172136,6865,391,2023-01-10,1,2
172137,6583,492,2023-09-23,2,0
172138,7821,360,2023-09-13,1,0
172139,2037,135,2023-11-28,1,0
172140,3831,245,2023-10-19,1,0
172141,4922,182,2023-06-07,1,0
172142,8206,135,2023-03-02,1,10
172143,6545,108,2023-06-06,1,5
172144,5597,442,2023-03-12,1,0
172145,1980,361,2023-09-10,4,10
172146,2623,371,2023-12-29,1,0
172147,7662,248,2023-07-20,1,5
172148,5532,129,2023-12-27,2,0
172149,9259,531,2023-08-12,3,0
172150,3452,595,2023-01-01,1,0
172151,5976,250,2023-10-28,4,2
172152,9848,352,2023-02-23,2,5
172153,8253,589,2023-02-16,2,15
172154,9381,107,2023-03-13,1,0
172155,6804,597,2023-05-27,1,2
172156,2708,252,2023-07-07,3,0
172157,7374,471,2023-03-11,3,15
172158,1523,118,2023-01-30,3,15
172159,1825,134,2023-07-28,3,0
172160,4187,420,2023-02-23,2,10
172161,660,401,2023-09-12,2,2
172162,4574,561,2023-01-02,1,2
172163,4848,367,2023-12-22,3,0
172164,6396,568,2023-03-13,1,2
172165,7553,556,2023-09-22,3,0
172166,9085,376,2023-08-06,1,0
172167,4525,354,2023-03-17,1,5
172168,5841,402,2023-07-31,1,2
172169,8287,215,2023-05-06,1,0
172170,9835,105,2023-08-23,2,0
172171,8069,138,2023-12-18,3,0
172172,2370,315,2023-10-03,3,10
172173,8855,416,2023-10-14,4,20
172174,9179,337,2023-11-28,3,0
172175,4207,244,2023-07-21,2,10
172176,1669,113,2023-01-28,3,10
172177,8385,116,2023-06-12,1,5
172178,120,309,2023-01-20,2,0
172179,8532,154,2023-09-06,1,0
172180,4737,576,2023-08-02,1,2
172181,7433,588,2023-03-30,1,0
172182,2179,332,2023-11-11,2,0
172183,2508,476,2023-10-15,4,5
172184,1836,207,2023-12-14,1,2
172185,5341,556,2023-01-27,1,0
172186,2051,556,2023-04-12,1,0
172187,4694,175,2023-11-26,1,2
172188,6079,518,2023-05-28,1,0
172189,9531,352,2023-09-20,1,0
172190,3193,235,2023-04-18,2,10
172191,5797,103,2023-04-30,3,0
172192,6555,547,2023-03-06,3,5
172193,3969,408,2023-08-01,4,2
172194,9942,193,2023-03-28,1,0
172195,960,519,2023-12-18,4,0
172196,5933,221,2023-03-26,3,0
172197,6468,372,2023-10-21,1,0
172198,358,481,2023-02-22,1,5
172199,8508,553,2023-10-15,1,2
172200,9276,197,2023-06-30,1,0
172201,3372,101,2023-07-20,1,0
172202,9431,227,2023-10-27,2,0
172203,3843,548,2023-07-14,3,0
172204,9863,539,2023-12-28,1,0
172205,7931,106,2023-10-27,3,2
172206,4359,209,2023-08-20,3,0
172207,319,233,2023-11-07,1,0
172208,2322,434,2023-04-30,1,0
172209,3976,220,2023-11-19,1,0
172210,8577,222,2023-09-28,3,10
172211,8360,510,2023-07-21,1,10
172212,1318,371,2023-11-27,1,2
172213,1601,445,2023-02-22,1,5
172214,6871,227,2023-12-04,4,5
172215,7737,337,2023-02-05,2,5
172216,4805,233,2023-01-02,3,10
172217,9633,391,2023-08-09,1,0
172218,3622,113,2023-04-14,1,0
172219,1237,142,2023-08-21,1,10
172220,4556,132,2023-11-21,1,0
172221,2980,153,2023-06-14,3,5
172222,2196,507,2023-12-26,1,0
172223,4934,105,2023-09-19,1,5
172224,7166,260,2023-03-16,1,0
172225,8417,228,2023-04-12,1,5
172226,6654,256,2023-10-08,4,15
172227,8712,187,2023-12-06,3,5
172228,6887,476,2023-12-02,2,5
172229,881,413,2023-12-13,4,0
172230,4049,579,2023-04-11,3,5
172231,2995,567,2023-09-15,1,0
172232,1125,320,2023-03-03,1,0
172233,8168,540,2023-09-08,1,10
172234,4558,394,2023-01-29,1,10
172235,9774,312,2023-02-17,1,0
172236,7773,498,2023-06-10,5,5
172237,8906,369,2023-09-12,3,0
172238,4491,556,2023-01-20,2,5
172239,3370,440,2023-11-10,1,5
172240,7799,480,2023-05-26,1,0
172241,3704,439,2023-09-05,3,0
172242,5317,439,2023-04-08,3,0
172243,6144,494,2023-09-19,2,0
172244,6730,572,2023-02-17,5,15
172245,519,196,2023-08-18,2,10
172246,3697,272,2023-09-03,1,0
172247,9037,596,2023-03-26,1,0
172248,7958,137,2023-07-10,1,0
172249,2796,387,2023-06-17,1,0
172250,7766,152,2023-08-03,1,2
172251,7188,313,2023-06-07,3,5
172252,6633,478,2023-04-06,2,0
172253,5363,481,2023-08-08,3,0
172254,2635,452,2023-12-09,3,0
172255,498,470,2023-02-17,1,10
172256,8367,358,2023-08-23,2,0
172257,259,532,2023-01-06,3,2
172258,9581,344,2023-08-31,3,0
172259,9040,519,2023-06-09,3,10
172260,9327,344,2023-01-17,1,0
172261,4499,141,2023-11-01,2,0
172262,1563,546,2023-10-05,3,0
172263,2177,227,2023-08-07,1,0
172264,8317,312,2023-12-27,4,0
172265,1546,509,2023-09-25,1,2
172266,2063,534,2023-08-11,1,2
172267,4793,467,2023-11-22,3,0
172268,3081,107,2023-12-25,1,10
172269,9893,596,2023-01-23,2,0
172270,3090,541,2023-04-20,1,10
172271,7869,518,2023-10-29,5,5
172272,4232,363,2023-06-03,2,0
172273,3541,451,2023-08-27,2,0
172274,3517,336,2023-07-21,5,0
172275,9812,264,2023-08-13,1,10
172276,828,521,2023-09-26,2,0
172277,8550,470,2023-07-29,1,5
172278,9822,189,2023-11-24,2,0
172279,2417,194,2023-09-19,1,2
172280,2217,142,2023-01-26,1,10
172281,6160,279,2023-03-25,1,0
172282,2172,301,2023-09-23,1,0
172283,4880,448,2023-09-13,5,0
172284,7725,294,2023-07-31,1,15
172285,4039,287,2023-08-21,3,0
172286,3541,226,2023-03-05,1,0
172287,6491,448,2023-09-19,2,0
172288,265,172,2023-06-24,1,0
172289,3251,325,2023-04-03,2,0
172290,9245,581,2023-04-24,5,5
172291,4279,110,2023-02-08,2,0
172292,3930,252,2023-03-17,1,2
172293,7483,164,2023-03-12,1,0
172294,3619,269,2023-10-28,2,2
172295,9195,394,2023-01-01,1,0
172296,5248,437,2023-02-12,3,0
172297,9909,523,2023-02-21,1,2
172298,1878,485,2023-12-23,2,5
172299,4443,470,2023-09-08,1,0
172300,5787,179,2023-06-19,3,0
172301,9319,234,2023-04-28,2,0
172302,6340,234,2023-09-19,1,0
172303,9577,412,2023-05-28,2,2
172304,432,168,2023-04-29,2,0
172305,7232,173,2023-09-08,1,5
172306,9621,479,2023-09-09,1,10
172307,8241,377,2023-10-20,2,0
172308,4817,478,2023-03-24,5,0
172309,1735,498,2023-06-16,1,0
172310,8454,304,2023-03-13,3,5
172311,3250,349,2023-12-13,1,5
172312,3438,354,2023-12-12,1,0
172313,9177,301,2023-10-11,2,0
172314,6643,189,2023-09-13,1,2
172315,547,437,2023-04-16,1,0
172316,8333,386,2023-04-12,1,5
172317,937,482,2023-11-30,4,5
172318,5231,404,2023-10-23,3,0
172319,9436,411,2023-03-12,4,0
172320,3277,477,2023-03-08,2,10
172321,5911,396,2023-11-28,1,15
172322,6442,471,2023-04-02,3,5
172323,5144,432,2023-07-06,3,10
172324,4936,503,2023-03-19,2,10
172325,8875,600,2023-10-29,1,0
172326,7992,139,2023-08-07,3,5
172327,8447,140,2023-01-06,3,0
172328,7208,245,2023-02-18,1,0
172329,7952,207,2023-05-06,1,0
172330,8199,440,2023-07-22,2,2
172331,1620,286,2023-04-18,1,2
172332,813,216,2023-10-27,1,0
172333,2263,470,2023-06-28,4,5
172334,496,171,2023-05-18,1,0
172335,8187,572,2023-06-22,3,0
172336,8696,310,2023-08-25,5,20
172337,314,536,2023-11-23,1,2
172338,2325,306,2023-07-07,4,2
172339,1627,361,2023-08-02,2,2
172340,1502,500,2023-07-21,2,0
172341,1334,391,2023-11-22,2,0
172342,7750,301,2023-05-03,3,0
172343,320,288,2023-06-09,4,0
172344,1240,381,2023-01-06,1,0
172345,8045,325,2023-07-13,2,5
172346,7669,474,2023-02-23,1,0
172347,7898,212,2023-12-15,2,0
172348,2237,308,2023-03-04,2,10
172349,8951,463,2023-03-20,1,0
172350,3240,159,2023-07-22,1,5
172351,5558,252,2023-04-03,1,0
172352,9873,390,2023-04-21,5,0
172353,785,592,2023-05-03,1,0
172354,7213,176,2023-02-01,1,0
172355,2827,543,2023-04-20,1,2
172356,7366,144,2023-12-01,3,0
172357,1215,350,2023-07-18,1,0
172358,763,459,2023-08-27,1,0
172359,7629,416,2023-08-14,4,5
172360,7499,110,2023-01-23,2,10
172361,248,467,2023-12-30,3,0
172362,8348,180,2023-02-21,2,0
172363,7597,260,2023-08-03,1,0
172364,2866,574,2023-08-16,1,10
172365,5200,302,2023-10-22,1,0
172366,8040,445,2023-11-25,1,20
172367,2976,259,2023-01-09,1,0
172368,8309,387,2023-10-01,2,10
172369,6412,500,2023-01-03,4,0
172370,608,514,2023-09-20,1,0
172371,3834,304,2023-12-01,2,10
172372,8463,432,2023-11-23,5,0
172373,5315,508,2023-04-13,2,0
172374,4647,402,2023-01-01,1,2
172375,7950,453,2023-11-06,1,10
172376,9524,597,2023-03-31,1,0
172377,3190,482,2023-09-06,2,15
172378,1504,225,2023-01-04,2,10
172379,6190,281,2023-09-25,5,10
172380,1568,290,2023-01-04,1,0
172381,8699,540,2023-06-20,2,0
172382,7454,220,2023-04-24,1,15
172383,5249,540,2023-05-28,2,10
172384,1115,395,2023-03-20,3,0
172385,8735,585,2023-03-23,3,0
172386,2896,114,2023-02-23,1,5
172387,2015,414,2023-05-05,2,0
172388,3500,291,2023-10-16,1,10
172389,1063,493,2023-06-16,4,5
172390,4490,338,2023-02-19,1,0
172391,2437,409,2023-06-14,2,0
172392,5846,423,2023-09-24,2,5
172393,9058,303,2023-04-18,2,0
172394,2196,394,2023-12-19,1,2
172395,4995,366,2023-07-13,1,0
172396,1212,337,2023-07-07,2,0
172397,2358,522,2023-11-24,3,10
172398,277,128,2023-04-20,2,0
172399,4525,206,2023-03-20,1,0
172400,7515,562,2023-05-02,1,0
172401,933,568,2023-08-29,2,2
172402,8401,478,2023-02-21,2,0
172403,6385,410,2023-06-13,2,10
172404,6185,126,2023-02-27,1,0
172405,8942,227,2023-06-28,2,2
172406,122,144,2023-12-04,1,5
172407,4013,396,2023-09-01,4,0
172408,7976,532,2023-08-17,4,0
172409,977,533,2023-09-26,3,0
172410,8264,133,2023-02-28,1,0
172411,9825,536,2023-06-04,1,2
172412,6808,390,2023-04-08,3,0
172413,6891,385,2023-08-17,3,0
172414,5392,416,2023-12-09,4,0
172415,5838,125,2023-04-11,1,0
172416,5165,372,2023-08-12,1,2
172417,6623,585,2023-02-18,1,20
172418,5021,223,2023-07-19,2,2
172419,4629,237,2023-07-31,1,0
172420,649,487,2023-10-04,1,0
172421,7669,136,2023-07-19,3,0
172422,3378,106,2023-07-07,3,10
172423,1488,469,2023-04-04,1,0
172424,6515,235,2023-11-06,1,10
172425,4362,174,2023-08-19,1,0
172426,8204,202,2023-10-12,4,2
172427,2485,272,2023-05-23,2,0
172428,5853,276,2023-02-15,3,0
172429,4082,224,2023-08-27,1,2
172430,1990,311,2023-01-09,3,0
172431,4402,195,2023-02-07,1,0
172432,5337,361,2023-10-28,1,15
172433,3425,293,2023-12-03,3,0
172434,8792,584,2023-01-25,4,0
172435,1359,475,2023-05-19,2,0
172436,2696,245,2023-02-13,2,2
172437,4070,459,2023-01-17,3,0
172438,1382,141,2023-11-25,2,15
172439,4901,474,2023-07-06,2,0
172440,5200,377,2023-05-16,3,0
172441,2230,443,2023-11-13,1,2
172442,7102,367,2023-12-11,3,0
172443,6710,313,2023-11-16,2,0
172444,650,239,2023-09-20,2,0
172445,492,348,2023-11-25,5,2
172446,6013,145,2023-05-09,1,0
172447,2857,183,2023-06-16,2,0
172448,3806,361,2023-06-04,2,5
172449,4577,394,2023-06-27,2,0
172450,5353,445,2023-07-11,3,2
172451,4988,523,2023-06-08,1,0
172452,5869,564,2023-05-29,2,0
172453,6743,204,2023-09-02,2,5
172454,664,498,2023-04-01,1,10
172455,8397,496,2023-03-09,1,0
172456,5784,219,2023-01-24,2,0
172457,3531,346,2023-01-30,1,0
172458,3972,357,2023-07-31,1,0
172459,6679,120,2023-07-14,2,10
172460,2186,366,2023-06-12,3,2
172461,309,181,2023-06-15,1,2
172462,6519,268,2023-10-27,3,0
172463,225,218,2023-08-26,2,15
172464,5027,126,2023-07-24,3,10
172465,8413,411,2023-05-20,1,0
172466,7428,422,2023-05-26,4,2
172467,1627,160,2023-12-23,1,0
172468,771,310,2023-03-18,1,15
172469,244,527,2023-06-13,1,0
172470,175,559,2023-11-04,3,0
172471,4039,155,2023-03-29,1,10
172472,9205,351,2023-06-14,1,0
172473,3552,325,2023-06-27,3,0
172474,7665,246,2023-11-01,1,15
172475,4149,341,2023-06-07,2,5
172476,1131,375,2023-06-17,2,5
172477,6916,310,2023-04-11,3,5
172478,4951,244,2023-01-04,2,2
172479,5257,510,2023-12-20,2,0
172480,6206,472,2023-01-13,3,0
172481,825,255,2023-01-30,1,10
172482,8440,358,2023-04-20,1,0
172483,3605,458,2023-11-16,3,0
172484,4029,530,2023-07-01,2,20
172485,2733,218,2023-05-07,2,5
172486,6285,300,2023-03-09,3,0
172487,847,157,2023-02-05,3,0
172488,4768,117,2023-05-18,4,0
172489,1367,553,2023-01-29,1,0
172490,6087,528,2023-08-08,1,0
172491,9401,118,2023-01-22,1,5
172492,4194,533,2023-03-11,1,0
172493,5002,353,2023-11-20,3,0
172494,9893,380,2023-12-25,1,2
172495,465,458,2023-08-05,1,0
172496,1682,251,2023-09-29,3,10
172497,4374,375,2023-05-24,2,10
172498,2256,575,2023-01-08,1,2
172499,9926,235,2023-08-15,1,5
172500,8288,109,2023-05-29,2,0
172501,8652,142,2023-09-24,3,5
172502,3037,116,2023-04-11,3,2
172503,986,566,2023-02-18,1,0
172504,8112,255,2023-08-31,1,0
172505,3689,322,2023-03-30,4,0
172506,4352,216,2023-08-13,2,0
172507,1446,480,2023-02-22,3,10
172508,3333,178,2023-10-06,1,10
172509,6058,297,2023-08-28,3,2
172510,7517,126,2023-09-26,2,5
172511,1462,112,2023-05-22,5,0
172512,468,445,2023-05-04,2,0
172513,6603,448,2023-11-06,1,2
172514,9629,401,2023-10-25,1,0
172515,2282,560,2023-11-08,1,0
172516,2091,161,2023-09-26,1,0
172517,5724,521,2023-08-20,3,5
172518,4102,158,2023-03-11,5,5
172519,7002,600,2023-07-27,1,0
172520,4821,520,2023-07-18,3,0
172521,7003,159,2023-02-16,3,10
172522,4117,439,2023-08-13,1,0
172523,5361,391,2023-07-10,2,2
172524,8102,559,2023-03-12,1,5
172525,849,524,2023-01-05,2,0
172526,4372,210,2023-08-14,1,2
172527,4704,519,2023-01-02,3,5
172528,4150,597,2023-03-31,3,0
172529,6064,578,2023-03-17,4,0
172530,9970,401,2023-12-07,1,0
172531,4502,509,2023-11-04,2,10
172532,3548,459,2023-04-14,2,0
172533,2514,539,2023-03-23,2,0
172534,4445,274,2023-07-18,1,0
172535,630,271,2023-09-29,2,0
172536,8300,581,2023-07-03,3,0
172537,2699,403,2023-09-29,2,0
172538,4690,287,2023-09-22,2,0
172539,9519,240,2023-03-17,1,0
172540,5110,257,2023-02-17,1,0
172541,2281,248,2023-07-02,1,2
172542,3560,343,2023-03-27,1,0
172543,6836,191,2023-05-26,2,20
172544,5607,286,2023-02-25,2,2
172545,2279,160,2023-04-27,4,5
172546,8250,373,2023-02-20,1,0
172547,9141,413,2023-11-08,4,0
172548,2070,153,2023-12-02,1,0
172549,2208,300,2023-11-25,2,0
172550,6351,425,2023-01-30,1,5
172551,6442,382,2023-07-17,1,0
172552,3445,178,2023-05-21,3,10
172553,329,184,2023-10-06,1,0
172554,1373,242,2023-01-04,4,5
172555,6450,415,2023-10-30,3,10
172556,6118,169,2023-03-19,1,0
172557,4730,522,2023-03-29,2,0
172558,4123,596,2023-05-06,1,0
172559,9242,290,2023-10-24,2,5
172560,2944,169,2023-10-13,1,0
172561,3793,420,2023-11-11,2,2
172562,3620,333,2023-10-25,1,0
172563,2458,351,2023-01-09,5,5
172564,4485,283,2023-11-19,3,10
172565,6758,231,2023-02-11,1,10
172566,416,504,2023-10-29,1,10
172567,8615,218,2023-02-10,2,5
172568,4542,146,2023-02-28,1,5
172569,2193,572,2023-11-17,3,0
172570,8855,276,2023-07-02,1,0
172571,9081,186,2023-02-23,1,0
172572,9171,573,2023-05-31,2,2
172573,7991,175,2023-11-03,3,5
172574,1811,114,2023-09-28,2,5
172575,5535,292,2023-04-12,1,0
172576,142,162,2023-12-19,3,0
172577,6704,488,2023-09-09,1,15
172578,9115,304,2023-01-20,1,2
172579,1473,214,2023-12-19,3,0
172580,161,442,2023-04-27,3,2
172581,7077,324,2023-12-17,5,15
172582,8109,241,2023-03-22,1,0
172583,3340,380,2023-07-26,1,2
172584,6148,417,2023-07-11,3,10
172585,6581,142,2023-02-11,1,0
172586,1972,573,2023-08-24,2,0
172587,3894,411,2023-04-12,1,0
172588,53,427,2023-10-05,5,0
172589,395,404,2023-07-24,3,10
172590,1533,413,2023-02-12,3,0
172591,5772,274,2023-09-09,3,2
172592,4728,551,2023-01-03,2,5
172593,8355,184,2023-03-15,1,0
172594,1760,531,2023-12-10,4,0
172595,2689,518,2023-06-15,3,0
172596,8955,305,2023-12-28,1,2
172597,896,376,2023-03-12,2,0
172598,2194,191,2023-01-21,2,0
172599,9358,557,2023-08-21,1,15
172600,9590,126,2023-04-28,2,0
172601,2597,131,2023-05-27,4,10
172602,6571,135,2023-01-28,1,0
172603,6331,487,2023-03-26,4,20
172604,4688,170,2023-09-08,1,5
172605,5474,578,2023-03-28,1,0
172606,1310,264,2023-08-19,1,0
172607,4683,220,2023-07-25,2,0
172608,4010,494,2023-12-24,2,0
172609,4943,219,2023-10-29,2,2
172610,8467,207,2023-06-16,3,0
172611,6778,230,2023-11-18,3,5
172612,6353,431,2023-01-10,1,0
172613,8451,223,2023-08-04,1,0
172614,3446,329,2023-01-04,2,5
172615,7421,434,2023-10-31,3,0
172616,9180,159,2023-04-14,1,20
172617,8658,554,2023-12-29,2,0
172618,1656,383,2023-02-16,2,0
172619,5760,136,2023-09-29,3,0
172620,9229,369,2023-04-29,3,0
172621,9781,404,2023-08-19,1,20
172622,1960,137,2023-04-15,1,0
172623,5257,506,2023-05-30,1,2
172624,8866,588,2023-01-12,1,15
172625,8111,213,2023-08-18,1,2
172626,761,373,2023-11-26,3,0
172627,4979,227,2023-09-02,2,5
172628,9401,191,2023-02-12,1,2
172629,6559,456,2023-01-02,1,2
172630,5247,471,2023-10-08,5,2
172631,9105,408,2023-09-18,1,5
172632,3186,541,2023-07-21,3,0
172633,1530,380,2023-07-29,5,5
172634,8283,568,2023-07-05,3,0
172635,3124,344,2023-10-16,1,0
172636,231,219,2023-08-05,3,0
172637,5275,135,2023-01-07,3,0
172638,413,334,2023-06-21,3,2
172639,8990,595,2023-09-20,1,0
172640,8945,558,2023-06-07,2,0
172641,9711,590,2023-12-22,2,5
172642,4017,424,2023-10-20,2,0
172643,8542,404,2023-10-04,1,0
172644,9956,391,2023-05-20,2,0
172645,1239,250,2023-09-08,1,0
172646,5176,420,2023-05-19,2,0
172647,7805,525,2023-05-16,1,5
172648,4822,533,2023-03-07,1,0
172649,7276,188,2023-05-20,2,0
172650,9027,410,2023-11-01,4,2
172651,8398,173,2023-03-25,1,0
172652,5597,204,2023-06-11,2,0
172653,7121,327,2023-10-10,1,5
172654,2296,420,2023-10-30,3,0
172655,5922,280,2023-08-12,2,0
172656,1710,203,2023-04-23,5,0
172657,4208,253,2023-11-13,1,5
172658,1500,470,2023-05-22,1,0
172659,3757,557,2023-07-10,3,5
172660,6889,508,2023-06-24,1,0
172661,7190,531,2023-07-19,1,0
172662,6936,235,2023-08-14,3,2
172663,6978,106,2023-10-01,4,0
172664,6735,439,2023-12-27,4,0
172665,5765,112,2023-09-25,5,15
172666,5330,441,2023-05-08,2,0
172667,142,570,2023-05-27,2,2
172668,7967,235,2023-09-13,1,5
172669,8550,106,2023-08-07,1,0
172670,5671,222,2023-12-14,2,0
172671,7834,599,2023-05-09,4,5
172672,1417,140,2023-06-11,1,0
172673,5713,371,2023-11-12,1,2
172674,4358,451,2023-01-04,3,0
172675,6557,320,2023-06-23,1,15
172676,4652,493,2023-08-16,1,0
172677,2153,322,2023-02-27,5,0
172678,3667,142,2023-07-22,1,2
172679,6638,168,2023-01-27,1,0
172680,2015,531,2023-11-04,1,0
172681,1938,477,2023-08-22,2,0
172682,6106,581,2023-02-02,4,2
172683,8133,138,2023-04-28,1,10
172684,9620,389,2023-07-23,2,0
172685,3010,235,2023-03-26,1,0
172686,3723,219,2023-02-20,3,0
172687,2372,153,2023-04-10,2,2
172688,3817,271,2023-04-11,1,0
172689,3958,205,2023-01-01,4,10
172690,1354,574,2023-04-15,1,0
172691,3378,429,2023-08-11,2,0
172692,8655,277,2023-09-24,4,0
172693,2818,213,2023-06-25,1,5
172694,260,598,2023-06-25,1,0
172695,3283,123,2023-01-09,4,0
